Sn	Sp	Acc	MCC	<<Cutoff
0.271364	0.951953	0.839746	0.297347	0.376482
0.271864	0.951953	0.839829	0.297881	0.376482
0.271864	0.951855	0.839746	0.297619	0.376476
0.271864	0.951756	0.839664	0.297357	0.376467
0.271864	0.951657	0.839581	0.297095	0.376466
0.272364	0.951657	0.839664	0.297629	0.376462
0.272864	0.951657	0.839746	0.298162	0.376459
0.272864	0.951559	0.839664	0.297901	0.376452
0.272864	0.95146	0.839581	0.29764	0.376452
0.272864	0.951361	0.839499	0.297379	0.376441
0.272864	0.951263	0.839417	0.297119	0.376439
0.272864	0.951164	0.839334	0.296859	0.376437
0.272864	0.951066	0.839252	0.296599	0.376434
0.272864	0.950967	0.839169	0.29634	0.376432
0.272864	0.950868	0.839087	0.29608	0.376428
0.273363	0.950868	0.839169	0.296613	0.376413
0.273863	0.950868	0.839252	0.297145	0.37641
0.273863	0.95077	0.839169	0.296887	0.37641
0.273863	0.950671	0.839087	0.296628	0.376404
0.273863	0.950572	0.839005	0.29637	0.376401
0.274363	0.950572	0.839087	0.296901	0.376398
0.274863	0.950572	0.839169	0.297433	0.376398
0.274863	0.950474	0.839087	0.297175	0.376396
0.274863	0.950375	0.839005	0.296917	0.376393
0.275362	0.950375	0.839087	0.297448	0.376391
0.275362	0.950276	0.839005	0.29719	0.37639
0.275862	0.950276	0.839087	0.297721	0.376387
0.275862	0.950178	0.839005	0.297464	0.376383
0.275862	0.950079	0.838922	0.297207	0.376376
0.276362	0.950079	0.839005	0.297737	0.376369
0.276862	0.950079	0.839087	0.298267	0.376367
0.276862	0.94998	0.839005	0.29801	0.376363
0.276862	0.949882	0.838922	0.297754	0.376356
0.276862	0.949783	0.83884	0.297497	0.376352
0.277361	0.949783	0.838922	0.298027	0.37635
0.277361	0.949684	0.83884	0.297771	0.376348
0.277361	0.949586	0.838758	0.297515	0.376341
0.277861	0.949586	0.83884	0.298044	0.37634
0.278361	0.949586	0.838922	0.298573	0.376338
0.278361	0.949487	0.83884	0.298317	0.376334
0.278861	0.949487	0.838922	0.298845	0.376332
0.278861	0.949388	0.83884	0.29859	0.376326
0.27936	0.949388	0.838922	0.299118	0.376322
0.27986	0.949388	0.839005	0.299645	0.376318
0.28036	0.949388	0.839087	0.300172	0.376316
0.28086	0.949388	0.839169	0.300699	0.376307
0.281359	0.949388	0.839252	0.301225	0.376303
0.281359	0.94929	0.839169	0.30097	0.376299
0.281859	0.94929	0.839252	0.301496	0.376298
0.281859	0.949191	0.839169	0.301241	0.376297
0.281859	0.949092	0.839087	0.300986	0.376296
0.282359	0.949092	0.839169	0.301512	0.376295
0.282359	0.948994	0.839087	0.301258	0.376273
0.282359	0.948895	0.839005	0.301004	0.37627
0.282359	0.948796	0.838922	0.30075	0.376269
0.282859	0.948796	0.839005	0.301275	0.376268
0.282859	0.948698	0.838922	0.301022	0.376266
0.283358	0.948698	0.839005	0.301546	0.376265
0.283358	0.948599	0.838922	0.301293	0.376264
